,Team 0,Team 1,Kicking Team,Winning Team,Kicking Team Won,Receiving Team Won,Tie Game,Team 0 Score,Team 0 Scoring,Team 1 Score,Team 1 Scoring,Team 0 Drives,Team 1 Drives,time_remaining,OT Summary,Season
413,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],1,1,196.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team turns the ball over via DOWNS.
Kicking Team: 0, Receiving Team: 0.  5:36 Remaining
Kicking Team starts their drive at their own 37.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  3:16 Remaining
",2023
414,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],1,1,9.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  6:39 Remaining
Kicking Team starts their drive at their own 21.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  0:09 Remaining
",2023
415,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,1,187.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  6:19 Remaining
Kicking Team starts their drive at their own 25 yardline
Kicking Team turns the ball over via DOWNS.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  3:07 Remaining
",2023
416,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],1,2,219.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at the opponents 44 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:35 Remaining
Kicking Team starts their drive at their own 15.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  7:13 Remaining
Receiving Team starts their drive at their own 40.0 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  3:39 Remaining
",2023
417,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,120.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  2:00 Remaining
",2023
418,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TD'],0,[],2,2,194.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:50 Remaining
Kicking Team starts their drive at their own 17.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  7:02 Remaining
Receiving Team starts their drive at the opponents 48.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  5:05 Remaining
Kicking Team starts their drive at their own 20.0 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 0.  3:14 Remaining
",2023
419,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],1,2,348.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:51 Remaining
Kicking Team starts their drive at their own 11.0 yardline
Kicking Team turns the ball over via FUMBLE.
Kicking Team: 0, Receiving Team: 0.  6:36 Remaining
Receiving Team starts their drive at the opponents 17.0 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  5:48 Remaining
",2023
420,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,313.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  5:13 Remaining
",2023
421,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TD'],0,[],1,1,339.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 34 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  9:13 Remaining
Kicking Team starts their drive at their own 43.0 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 0.  5:39 Remaining
",2023
422,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,1,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  2:05 Remaining
Kicking Team starts their drive at their own 25 yardline
Time runs out.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  0:00 Remaining
",2023
423,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,249.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  4:09 Remaining
",2023
424,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TD'],0,[],1,1,80.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team turns the ball over via DOWNS.
Kicking Team: 0, Receiving Team: 0.  5:36 Remaining
Kicking Team starts their drive at their own 37.0 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 0.  1:20 Remaining
",2023
425,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,1,259.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  6:24 Remaining
Kicking Team starts their drive at their own 21 yardline
Kicking Team went for it and failed on fourth down.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  4:19 Remaining
",2023
426,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],2,3,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:26 Remaining
Kicking Team starts their drive at their own 49.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  6:58 Remaining
Receiving Team starts their drive at their own 15.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  5:35 Remaining
Kicking Team starts their drive at their own 25.0 yardline
Kicking Team turns the ball over via INTERCEPTION.
Kicking Team: 0, Receiving Team: 0.  2:29 Remaining
Receiving Team starts their drive at their own 45.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  0:00 Remaining
",2023
427,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],1,1,519.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team turns the ball over via INTERCEPTION.
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Kicking Team starts their drive at the opponents 21.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  8:39 Remaining
",2023
428,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,1,187.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  3:34 Remaining
Kicking Team starts their drive at their own 25 yardline
Kicking Team turns the ball over via INTERCEPTION.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  3:07 Remaining
",2023
429,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],1,1,136.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:23 Remaining
Kicking Team starts their drive at their own 32.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  2:16 Remaining
",2023
430,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],1,1,227.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 16 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  7:18 Remaining
Kicking Team starts their drive at their own 15.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  3:47 Remaining
",2023
431,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,1,121.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  3:22 Remaining
Kicking Team starts their drive at their own 25 yardline
Kicking Team turns the ball over via DOWNS.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  2:01 Remaining
",2023
432,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,1,225.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  6:19 Remaining
Kicking Team starts their drive at their own 25 yardline
Kicking Team went for it and failed on fourth down.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  3:45 Remaining
",2023
433,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,2,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team turns the ball over via MISSED_FG.
Kicking Team: 0, Receiving Team: 0.  5:56 Remaining
Kicking Team starts their drive at their own 46.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  4:34 Remaining
Receiving Team starts their drive at their own 10.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  0:00 Remaining
",2023
434,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],1,1,507.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team turns the ball over via INTERCEPTION.
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Kicking Team starts their drive at the opponents 21.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  8:27 Remaining
",2023
435,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],1,1,355.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:21 Remaining
Kicking Team starts their drive at their own 39.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  5:55 Remaining
",2023
436,Kicking Team,Receiving Team,Kicking Team,TIE,0,0,1,0,[],0,[],2,3,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:32 Remaining
Kicking Team starts their drive at their own 19.0 yardline
Kicking Team turns the ball over via MISSED_FG.
Kicking Team: 0, Receiving Team: 0.  4:14 Remaining
Receiving Team starts their drive at their own 46.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  2:52 Remaining
Kicking Team starts their drive at their own 11.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  1:45 Remaining
Receiving Team starts their drive at their own 45.0 yardline
Time runs out.
The game ends in a tie. Kicking Team: 0, Receiving Team: 0.  0:00 Remaining
",2023
437,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TD'],3,['FG'],1,1,112.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  3:45 Remaining
Kicking Team starts their drive at their own 25 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 3.  1:52 Remaining
",2023
438,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],2,2,55.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  7:35 Remaining
Kicking Team starts their drive at their own 21.0 yardline
Kicking Team turns the ball over via INTERCEPTION.
Kicking Team: 0, Receiving Team: 0.  6:11 Remaining
Receiving Team starts their drive at their own 20.0 yardline
Receiving Team turns the ball over via INTERCEPTION.
Kicking Team: 0, Receiving Team: 0.  2:36 Remaining
Kicking Team starts their drive at the opponents 23.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  0:55 Remaining
",2023
439,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],1,1,374.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  9:21 Remaining
Kicking Team starts their drive at their own 23.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  6:14 Remaining
",2023
440,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,2,141.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:50 Remaining
Kicking Team starts their drive at their own 17.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  7:36 Remaining
Receiving Team starts their drive at their own 41.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  2:21 Remaining
",2023
441,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,2,305.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 27 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:05 Remaining
Kicking Team starts their drive at their own 27.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  5:57 Remaining
Receiving Team starts their drive at their own 13.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  5:05 Remaining
",2023
442,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,406.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  6:46 Remaining
",2023
443,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,1,58.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 21 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  5:19 Remaining
Kicking Team starts their drive at their own 25 yardline
Kicking Team went for it and failed on fourth down.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  0:58 Remaining
",2023
444,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,305.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  5:05 Remaining
",2023
